"Gene_name"	"replicate1_timepoint1"	"replicate1_timepoint2"	"replicate1_timepoint3"	"replicate1_timepoint4"	"replicate2_timepoint1"	"replicate2_timepoint2"	"replicate2_timepoint3"	"replicate2_timepoint4"	"replicate3_timepoint1"	"replicate3_timepoint2"	"replicate3_timepoint3"	"replicate3_timepoint4"
VNG0767H	218.5994403	146.7589092	168.4150344	139.1368246	194.4689657	173.0329877	128.5026887	120.7772962	183.3094722	166.4811828	151.0738275	129.0874925
VNG0768H	1149.042377	940.2013639	490.9726426	1116.54427	1095.2613	915.0690053	753.4244995	980.1485121	1027.400049	967.7128078	815.0274208	1108.000977
VNG0769H	319.4109907	231.2681432	81.90196588	133.004072	259.5666279	195.5079428	121.633575	105.0688381	274.3449196	198.4413784	116.8213531	119.1576853
VNG0771G	5900.789572	8754.173752	7352.293366	2866.295245	5953.826694	7992.504867	10046.66523	3380.282365	7146.592263	9366.956999	11091.45026	2987.216973
VNG0772a	198.3673644	199.7578587	157.6557949	274.8239758	190.2115236	195.749609	171.2252254	266.7474027	196.1081066	200.6681134	185.7799771	249.6243177
VNG0775G	175.57721	374.1725834	395.4569452	1191.095544	175.9284922	415.0616708	481.3405797	1093.219772	155.8543373	315.8034082	477.9467786	1012.288669
VNG0777G	231.6223856	131.1483095	58.40730006	86.43348193	202.1598287	137.8705579	58.63877581	82.09892284	185.9930569	122.3394373	67.37076092	84.40336045
VNG0778C	304.5276245	180.4855134	68.06865797	110.9644923	244.5969123	165.4205029	59.97909069	86.24832689	244.4126297	162.4206662	53.98734377	91.29905983
VNG0779C	1206.947973	855.8848533	523.90909	616.5332846	1264.597624	956.8772551	411.9792849	548.0177196	1167.565738	921.7372805	397.6462757	624.1987082
VNG0780H	86.39328943	75.06578482	21.29890265	49.2536693	79.10601993	69.23736169	38.0314346	49.94104151	87.31971482	63.65842239	32.66461135	27.03114158
VNG0782H	1909.838195	1498.521206	461.1102637	441.7498356	1760.795628	1450.23877	633.2987788	413.4584742	1651.023828	1426.944143	511.5187403	374.0227345
VNG0784G	142.3221888	80.17295631	42.59780531	28.7472778	116.5989773	81.0790047	39.53928883	27.71209128	101.3569267	76.23292557	36.06717504	35.30598084
VNG0786G	167.6704217	148.4934203	70.04484481	225.1870095	149.8344926	138.7163896	97.34036785	197.244885	207.2553042	168.3149645	95.72545827	254.3133932
VNG0787G	6776.466372	7042.404046	1176.929054	732.4806384	7539.929861	6087.933672	1846.283741	774.753012	8521.000445	6883.230651	1279.363945	870.5130901
VNG0788H	1889.024738	1598.930125	1279.251617	264.2833073	2271.276662	2127.749916	516.858924	342.4740265	2678.011017	2471.675783	501.5378868	467.8042461
VNG0789C	1333.572862	1059.400819	144.2616396	115.1807597	1178.899436	941.1689532	383.4975938	197.096692	1354.178083	992.8618142	215.7225375	153.0845263
VNG0790G	6410.31231	5842.218744	897.8475562	669.6199243	7343.263506	5414.893349	1392.754695	674.1299639	7626.953909	6063.268256	1010.561414	821.4157105
VNG0793G	524.9874855	1231.310139	2151.189168	5496.671164	565.4157709	1284.9391	3180.5672	5116.363378	617.6373209	975.7028567	3485.813074	4950.284673
VNG0794G	281.1560886	549.5509253	974.9188432	2286.366828	265.1974383	614.1946064	1546.555827	2335.521704	260.9269965	464.8636647	1525.709555	2004.166069
VNG0795G	926.6058189	736.974483	403.3616925	644.5139683	945.5641444	688.7486241	501.2777635	553.9454397	1021.413591	722.1170424	375.1893554	499.5244633
VNG0796G	572.3119388	1152.486247	3025.981211	1591.257651	626.3933279	1767.546469	2872.629857	1338.034611	791.6574618	1030.323355	3043.933471	1050.628758
VNG0798H	221.0412425	304.21397	537.083669	1165.989588	224.5457336	373.8575865	637.4872628	1269.86583	288.1757019	301.00217	617.9055648	1359.280262
VNG0799C	34.53406051	38.64105226	117.0341764	255.2758269	35.43290476	43.74157929	89.13093924	377.0029959	42.73092427	36.02071226	89.82768122	277.7587712
VNG0800H	8.023064563	11.46704543	15.80949475	45.80399597	8.652220929	9.062481896	22.95289225	77.6531328	8.876472192	8.77595535	16.1054681	63.44043432
VNG0801C	1603.566426	2134.894047	3241.82473	4917.892638	1828.777363	2333.528672	3309.404968	4291.521131	2075.443056	2552.886116	5266.488068	5044.617841
VNG0804C	123.7179811	187.4235577	348.6871899	250.6762624	118.3843562	167.1121662	366.7436579	248.9642426	123.8577515	210.6229284	340.0295307	264.2432004
VNG0806G	401.7346096	738.9980793	584.5121533	658.6959587	417.3666572	673.6444876	815.0789838	739.1866916	462.4022723	657.803698	730.1901663	613.1655891
VNG0808G	209.6461653	204.0941364	199.1557186	303.5712536	216.0308496	207.9537512	185.1309922	397.4536301	258.6562711	241.4042643	200.2975821	367.9545191
VNG0810H	129.6480723	70.82586886	46.98933163	149.8691416	127.3112508	69.84152715	49.75918976	123.8893493	93.09974323	70.73158043	67.5975985	128.8116645
VNG0811H	12.32528759	15.32151449	90.90459484	926.4289393	11.53629457	20.78329182	44.56546962	818.9145264	15.27578935	23.9701467	82.34204112	910.2323186
VNG0812G	70.92854179	101.9507065	737.7764219	5043.422418	106.8480616	136.9038932	222.4922694	4161.852255	112.0912651	145.1307243	413.7517438	5973.054806
VNG0813G	31.85970566	53.38439639	129.1108738	1371.4368	34.05953636	53.16656046	99.51837952	1317.583977	44.38236096	55.14443585	132.9268212	1515.398896
VNG0814C	78.13767227	61.67150486	70.92315008	81.64226896	78.96868309	66.45820057	86.45030948	110.7001721	82.36540476	65.88515733	70.09281186	88.81660805
VNG0815G	550.5682711	357.1165578	339.0258319	355.8912992	565.4157709	345.9451422	461.403396	406.1970172	621.9723422	326.1511764	385.623884	433.8774052
VNG0816G	69.18439732	84.509234	412.5838978	219.4375539	85.28617773	97.5123052	244.4399255	240.5172415	94.33832074	89.06939758	389.2532853	273.8971795
VNG0818C	38.48745464	49.24084216	423.3431373	151.4023298	54.52272554	63.67903946	163.8534936	178.2761808	56.14884736	69.42173635	274.4734704	223.696488
VNG0819C	48.95232147	57.8170358	283.6926003	126.1047253	53.97337818	65.37070274	169.7173711	158.2701256	57.38742487	62.74153153	246.5724482	160.8077096
VNG0821C	206.6229816	179.3291727	149.5314712	239.3689998	196.2543446	156.358021	224.8378204	277.5654919	221.9118048	183.5091559	241.5820215	222.0415201
VNG0822C	293.5976525	434.0132154	485.7028111	884.0746167	328.235048	411.6783443	670.6600559	855.8145838	332.3516332	415.3515584	758.5448637	805.6935159
VNG0823G	927.3034767	1378.550857	1942.372092	2611.402716	1046.094711	1364.568107	1758.828196	2069.959845	1021.000732	1366.167378	2220.513059	2342.055338
VNG0824G	13.95315576	21.19957979	42.15865268	82.79216007	14.28303138	19.21246162	43.89531218	83.13627385	24.35869113	31.69822678	48.77007945	79.71428487
VNG0825C	29.0690745	27.46309201	78.82789745	22.03957965	31.31279955	28.03327733	21.78011673	24.60003825	28.48728285	33.40102409	23.5911082	25.10034575
VNG0826C	61.27760905	151.2879103	426.636782	562.1051053	73.61254632	147.0538729	359.3719261	546.9803686	202.7138533	271.137725	441.652766	479.6648491
VNG0828H	6.046367497	10.40706644	48.08721321	44.84575337	8.652220929	11.84164301	15.07854235	37.93740839	16.51436687	15.06320694	25.40580883	41.09836832
VNG0829G	85.57935534	104.4561113	416.9754241	342.6675514	98.19584071	109.5956144	174.5760126	331.3595514	115.1877089	121.0295932	212.773649	371.2644548
VNG0830G	18.72048398	16.95966384	88.48925536	42.54597115	26.91802067	20.90412491	19.26702634	39.56753141	26.01012782	33.27003968	28.35469736	52.68314329
VNG0831G	14.76708985	15.22515276	36.01051583	30.47211447	15.93107346	15.82913505	17.25655403	38.9747594	19.19795149	17.28994188	26.08632157	40.54671237
VNG0832C	13.37177427	15.61059967	74.65594745	25.87255002	16.61775766	17.27913215	15.07854235	28.7494423	19.19795149	21.87439617	25.85948399	36.13346477
VNG0834C	545.452114	572.0032075	562.115369	237.4525146	606.7541598	551.3613986	320.5027947	191.168972	586.2600239	597.6818546	399.4609763	271.4147277
VNG0835G	148.4848326	115.4413482	106.9336659	89.30820971	143.6543348	103.0706274	74.72255432	66.39046468	127.5734841	116.5761233	109.1088754	77.78348904
VNG0836H	4.302223027	1.8308728	42.81738163	4.40791593	5.218799926	6.162487689	2.010472314	4.89036905	4.954310061	5.501345144	7.93931526	20.96292612
VNG0837H	21.27856254	22.64500569	69.60569218	30.08881743	39.0036626	39.0290887	26.80629751	25.78558226	24.35869113	28.03066336	46.27486608	41.65002427
VNG0838G	108.9508912	116.3086037	268.3222582	133.1957205	136.7874928	148.8663693	169.5498318	117.5170502	115.3941385	91.29613252	201.6586076	142.8788912
VNG0840H	6.976577881	10.79251335	47.20890795	22.42287669	9.06423145	9.90831354	20.77488057	23.71088024	9.49576095	12.836472	30.16939799	30.61690526
VNG0841G	142.4384651	186.3635787	395.2373689	482.3793215	135.1394507	191.5204507	428.7332209	403.0849641	150.0743089	169.100871	501.0842117	355.5422602
VNG0845C	80.46319823	35.26839184	119.4495159	44.27080782	70.31646216	47.48740514	26.4712188	41.79042643	60.89672783	44.53469879	29.71572283	65.64705813
VNG0846C	155.3451342	147.9152499	134.3807054	99.84887823	157.8000293	128.0830775	136.0419599	110.9965581	136.2435267	136.4857533	135.195197	117.7785455
VNG0847H	607.5436571	459.0672643	306.9676898	475.4799749	523.6653715	392.2242165	380.314346	434.2054945	473.3430404	444.5610814	325.5119256	417.0518987
VNG0849C	1072.648849	1241.524482	1445.690465	2134.581201	1035.382438	1373.26809	1708.901467	2074.405635	1154.560674	1226.145045	1671.112443	2128.01283
VNG0851C	287.7838376	256.5149155	351.1025293	302.996308	283.7379117	277.1911129	299.225296	299.0534771	291.8914344	250.9661261	293.7546646	295.9634175
VNG0852C	85.57935534	94.14540663	191.2509713	342.8591999	69.90445164	99.32480158	182.2828231	274.1570528	65.64460831	87.7595535	180.5627128	257.8991569
VNG0853C	475.5700589	477.0869071	417.6341531	834.0543533	432.4737096	454.5740919	432.7541655	755.3397288	522.2668522	483.9873883	442.1064412	847.8951961
VNG0854C	673.0072129	355.6711319	189.0552081	297.821798	624.1959385	352.5909623	145.9267821	240.8136275	505.5460558	311.8738759	125.8948563	286.5852664
VNG0857Cm	274.9934448	170.3675322	82.56069483	127.2546164	236.4940387	172.9121546	95.32989554	108.3290841	227.4854036	150.2391162	85.29092965	112.5378139
VNG0858C	136.9734791	172.5838519	167.0975765	303.7629021	130.3326613	148.7455362	251.8116573	320.2450763	130.0506391	146.8335216	246.5724482	309.4789883
VNG0860G	696.6113014	525.8459406	230.9942845	263.9000102	620.0758333	508.3448178	194.6807357	186.7231819	573.6678191	482.1536066	189.1825408	203.2852178
VNG0861H	22.55760182	22.35592051	26.34915792	16.86506964	19.22715762	24.64995076	49.5916504	26.67474027	27.66156451	24.23211552	44.0064903	23.72120588
VNG0862G	569.4050314	454.5382631	173.4652897	116.5222994	525.7254241	422.9158218	202.2200069	110.2555931	590.8014747	466.3044932	193.0387796	119.1576853
VNG0863H	49.99880815	36.03928565	9.441781589	9.007480378	36.39426264	23.80411911	23.62304968	10.22531711	37.9830438	29.47149185	19.05435662	5.792387482
VNG0864G	553.3589023	2307.863346	556.8455375	370.2649381	451.7008673	2971.527397	876.9010074	431.3898274	573.6678191	815.5089255	553.9373675	274.4488354
VNG0865C	750.9123326	558.2234807	165.340966	316.7950014	712.0915162	511.7281444	224.167663	243.7774875	664.7032665	546.2049822	186.2336522	274.4488354
VNG0867G	224.2969789	194.6506872	61.7009448	103.8734971	213.970797	171.4621575	101.3613125	143.4508255	196.5209657	182.1993118	79.16631502	121.0884812
VNG0868H	48.48721627	44.71184102	46.33060268	133.770666	40.377031	45.19157639	24.29320712	124.6303143	49.95595978	40.86713536	20.86905725	219.2832404
VNG0869G	24.53429888	22.83772914	131.306637	705.0749002	28.15405223	31.537437	46.57594193	678.427561	34.68017043	26.45885046	75.76375133	1249.2249
VNG0870G	371.2702196	228.3772914	79.26705009	104.6400912	362.0199106	268.3702972	85.10999461	76.02300978	309.6443788	249.3943132	73.72221312	91.29905983
VNG0872G	1005.441149	700.5497505	248.9995424	252.5927476	910.4059134	689.8361219	290.848328	243.3329085	822.6218997	587.4650708	186.6873274	241.3494784
VNG0873G	84.76542125	67.35684671	52.91789216	25.10595595	80.89139885	71.65402352	32.83771446	23.56268724	75.34679884	71.9104401	28.80837251	35.03015287
VNG0874G	369.0609699	278.2926657	112.4230738	197.7812713	309.9692482	248.312004	111.5812134	165.6797757	294.575019	241.6662331	114.7798149	173.4957965
VNG0875Cm	39.88277022	37.48471154	25.25127634	28.55562928	43.39844149	34.67909739	13.2356094	25.63738926	39.84091007	33.5320085	22.45692031	30.06524931
VNG0876G	94.64890659	563.6197373	83.43900009	73.40138266	90.09296714	681.2569724	106.722572	85.50736188	128.605632	221.6256187	69.63913671	73.64606941
VNG0878Gm	176.5074204	160.1531892	140.3092659	133.770666	152.7185662	159.2580152	184.9634529	96.32545099	150.0743089	153.382742	134.0610091	93.22985566
VNG0879C	305.9229401	240.0370603	58.8464527	47.91212967	281.6778591	208.3162505	94.82727746	44.16151445	293.3364415	242.4521396	86.8787927	48.26989568
VNG0880G	2944.813524	2314.608667	1261.026783	2214.306985	2694.823477	2376.666086	1886.660727	1734.599083	2879.899152	2507.041573	1478.300501	2329.64308
VNG0881G	337.3175405	259.9839377	194.7641923	336.3431503	331.9431426	245.2911767	217.1310099	323.9499013	363.5225007	277.4249766	258.1411647	288.5160622
VNG0882Gm	46.7430718	40.76101024	71.14272639	84.51699674	44.35979937	39.27075488	47.24609937	85.35916888	44.38236096	41.26008858	49.22375461	73.37024144
VNG0883H	21.74366773	25.92130438	148.4335896	66.6936845	29.39008379	35.88742831	50.4293472	80.91337883	38.39590297	39.81926009	65.32922271	100.401383
VNG0884G	799.3995489	931.5288085	480.4329795	850.9194229	832.3985881	864.4399398	727.1208201	803.5024543	871.3392819	762.5912245	637.186759	747.4938131
VNG0885G	1752.63264	1878.86094	1107.542938	1688.040153	1797.739238	1882.579573	1342.492887	1520.312003	1711.714126	1641.365619	1187.9484	1429.340568
VNG0887G	2195.994164	2027.643446	773.5673614	729.0309651	2378.811408	2089.083327	613.8642131	643.1576266	2069.250169	1805.096129	484.0713933	656.4705813
VNG0889G	2248.89988	2373.292958	995.7785932	983.9234949	2441.849018	2242.058021	1128.545125	1070.39805	2527.11099	2163.862423	1082.695764	1159.30498
VNG0890G	774.1675922	910.4255904	652.5808112	793.9998129	807.6779569	792.5442501	737.8433391	660.9407868	861.2242322	959.7227589	867.2000639	726.806715
VNG0891G	2105.531204	1744.147247	555.9672322	661.5706865	2020.636929	1620.734262	781.4035726	670.2769459	1986.678334	1805.489083	620.1739406	662.2629688
VNG0892H	91.97455173	92.41089556	22.83593687	22.6145252	97.92116703	74.91651701	30.65970278	18.96870419	87.73257399	91.29613252	21.54956999	18.75630232
VNG0892a	125.5784019	107.057878	43.03695794	31.8136541	94.35040918	81.68317016	48.7539536	32.30607433	104.0405113	94.1777895	44.46016545	26.47948563
VNG0893G	361.7355631	315.1992068	147.7748607	128.212859	328.7843953	271.99529	154.3037501	132.1881574	314.5986889	290.6544018	143.815025	124.1225889
VNG0896G	160.5775676	151.769719	57.5289948	51.93674856	153.6799241	138.1122241	67.35082251	54.09044556	168.6529717	149.4532098	59.43144566	49.92486353
VNG0897G	415.3389365	543.2874131	118.3516343	75.12621932	453.623583	460.4949134	243.0996106	92.32423995	541.4648037	361.7789355	169.4476714	90.74740388
VNG0898G	642.6590991	823.7963985	218.0392818	130.5126412	716.6236319	730.1943746	379.3091098	146.2664925	841.406992	570.5680821	314.8505594	160.5318816
VNG0901G	1542.870198	1788.859088	519.2979874	343.625794	1663.835818	1712.204913	853.7805758	351.8101856	1893.165732	1305.259628	687.3178639	392.5032089
VNG0903C	2152.971934	2220.270537	865.3502615	415.8772855	2355.464145	2430.678478	860.1470715	440.4296005	2547.753949	2046.369409	888.2959588	466.4251063
VNG0905G	743.2380969	773.3028539	427.9542399	432.3590581	728.9839475	822.9941893	601.9689186	525.1959974	809.2039766	803.3273755	541.2344631	486.0088925
VNG0906H	284.7606538	405.7792296	303.4544688	885.9911019	256.2705437	349.4493019	567.6233499	805.2807703	339.5766687	399.2404762	595.9023196	894.234296
VNG0907H	18.37165509	10.02161954	5.269831585	9.007480378	20.1885155	7.733317885	3.685865908	8.447001087	13.2114935	15.19419135	5.444101892	11.58477496
VNG0908G	191.972168	145.8916537	82.56069483	113.072626	189.9368499	116.7247668	69.19375546	102.104978	174.2265705	147.0954904	71.90751249	116.1235776
VNG0909H	50.69646594	30.64302898	30.74068424	29.13057484	51.08930454	32.74576792	18.93194762	29.4904073	59.8645799	49.77407512	20.18854452	35.58180882
VNG0911H	168.7169084	130.7628626	167.0975765	165.9676172	190.8982078	152.3705289	110.7435166	134.2628594	202.9202829	189.1414854	140.8661365	163.2901614
VNG0913H	263.5983676	273.4745793	134.3807054	195.2898405	248.1676702	209.1620822	236.0629575	195.02199	253.2891019	245.9887186	203.7001458	170.4616888
VNG0914H	235.2269509	184.0508973	135.9177396	187.8155483	204.3572181	190.553786	113.7592251	189.3906559	221.4989456	208.265209	112.5114391	183.4256036
VNG0915G	40.69670431	59.84063205	87.17179746	235.5360295	39.55300996	59.20821505	150.9529629	361.5909237	42.93735386	55.9303423	132.0194709	243.8319302
VNG0916G	99.99761629	97.90351396	228.1397924	85.66688785	107.9467564	97.75397139	54.28275247	94.54713497	115.6005681	115.1352948	67.5975985	124.6742448
VNG0917G	108.8346149	93.37451282	134.1611291	78.9591897	109.8694721	81.32067088	42.38745794	58.6844286	97.64119411	103.6086669	57.16306987	87.71329615
VNG0918H	1.395315576	3.758107327	25.03170003	3.641321855	2.197389442	3.504159666	0.837696797	2.815667029	3.096443788	4.191501062	2.495213367	14.06722674
VNG0919G	290.5744687	202.6487105	85.85433957	80.68402637	189.5248394	235.3828631	33.00525381	81.35795784	209.1131705	203.8117392	36.06717504	89.09243603
VNG0920H	322.7830033	397.2993977	209.6953818	473.1801926	283.3259012	347.0326401	306.5970278	582.250303	326.3651753	369.5070155	281.5054353	482.4231288
VNG0921G	1130.554446	1387.030689	495.5837453	1160.431781	945.0147971	1234.068368	934.8696258	1325.290013	1070.543832	1226.407014	873.5515161	1163.4424
VNG0923G	1340.781992	1587.848527	205.0842792	465.3226034	986.9025333	1405.409692	411.4766668	477.1814649	1096.347531	1118.868815	280.1444099	426.4300499
VNG0924G	4455.824016	4520.810391	760.831935	1202.402806	3364.889921	4888.665234	737.340721	1028.755817	3473.384212	3836.926269	607.017361	1110.759257
VNG0925C	1243.691284	964.1954337	244.3884397	678.2441076	908.2085239	1204.464261	181.1100476	462.9549368	816.0161529	799.3978433	164.4572447	548.6218429
VNG0926H	0.465105192	0.674532084	8.563476325	1.341539631	0.686684201	1.087497828	0.502618078	1.333737014	0.619288758	0.916890857	1.587863052	2.206623803
VNG0927C	98.60230072	86.53283025	80.58450798	122.0801064	102.3159459	76.4873472	118.7854059	150.2677035	108.169103	112.7775755	149.0322893	133.5007401
VNG0928G	179.5306041	155.9132732	184.0049528	189.1570879	168.374966	129.5330746	210.2618961	249.8534006	148.4228722	157.1812898	216.6298878	205.7676696
