"ID"	"Pexp"	"PS"	"C"	"Sexp"	"Sstat"	"baseMean"	"baseMeanA_Pexp"	"baseMeanB_PS"	"foldChange"	"log2FoldChange"	"pval"	"padj"
TK2055	6.5	35.91666667	125.747619	28.5	0	12.04087667	7.406577605	16.67517573	2.251400934	1.170822997	0.649861033	1
TK2056	47	81.66666667	155.4261905	67.78333333	0.25	48.00026798	58.01819124	37.98234473	0.654662683	-0.61117635	0.740812155	1
TK2057	17.47619048	41.83333333	300	36.33333333	2	20.21983745	20.98530321	19.45437169	0.927047443	-0.109284922	0.956068867	1
TK2058	24.5	67.33333333	390.9166667	32.66666667	4	30.33033263	29.62631042	31.03435484	1.047526823	0.066987186	1	1
TK2059	50.64285714	141	302.1666667	86.75	18	64.1335073	62.95590964	65.31110496	1.037410234	0.052986507	1	1
TK2060	109	313	508.5	102.8333333	1.5	139.7671078	134.5528265	144.981389	1.07750534	0.107695019	0.991722207	1
TK2061	186	502.4909091	399.8428571	101.3333333	3.5	231.0649837	229.6039057	232.5260616	1.012726943	0.01824524	1	1
TK2062	101	247	903.4761905	149	8	119.5438116	124.6773897	114.4102335	0.917650215	-0.123983754	0.923070841	1
TK2063	139.5	324.1666667	1738.083333	324.6666667	6.5	161.4483629	172.8201441	150.0765816	0.868397503	-0.203572517	0.889239572	1
TK2064	280	842.7833333	2507.342857	563.7	21	368.05866	345.6402882	390.4770318	1.129720826	0.175966301	0.96070976	1
TK2065	6879.583333	14474.5	16328.16667	9710.166667	141	7598.611348	8492.875653	6704.347044	0.78940836	-0.341156297	0.829562398	1
TK2066	48	101.5	379.25	59	1	53.24947604	59.25262084	47.24633125	0.797371164	-0.326676662	0.849042393	1
TK2067	30.5	43.66666667	309.5416667	44.5	1.5	28.70682918	37.03288802	20.38077034	0.55034245	-0.86159848	0.659415574	1
TK2068	54.5	91.4	277.5	89.14285714	6.1	54.40516855	66.65919844	42.15113866	0.632337917	-0.661232365	0.719836951	1
TK2069	225	226.9444444	516.7166667	210.2857143	14.5	191.4464536	277.7466602	105.146247	0.378568898	-1.401372207	0.45999909	1
TK2070	44.75	29.64285714	179.6428571	20.95	4.5	34.72265591	55.54933204	13.89597978	0.250155659	-1.999102004	0.322366025	1
TK2071	39.5	7.45	248.8373016	15.39285714	4	26.30978966	49.37718403	3.242395282	0.065665861	-3.928712676	0.073427662	1
TK2072	548.75	73.43181818	648.2595238	258	68.2	355.7577008	677.7018508	33.81355079	0.049894435	-4.324977283	0.038035992	1
TK2073	233	52.5	702.1666667	61.83333333	18	155.854231	287.622097	24.08636495	0.083743096	-3.57788593	0.080889603	1
TK2074	289.2	70.58333333	1710.5	55.5	15.5	194.8186534	356.7501546	32.88715214	0.09218539	-3.439318066	0.09117666	1
TK2075	805.5	128.4166667	3346.333333	198	27.5	527.119886	994.9502582	59.28951372	0.05959043	-4.068775532	0.048688919	1
TK2076	398.2222222	115.0670996	2761.45	148.325	56.5	272.2854518	491.3029811	53.26792248	0.108421737	-3.205274073	0.111909251	1
TK2077	146.1428571	46	572.25	52.5	9.5	100.7669454	180.2267217	21.30716899	0.11822425	-3.080402106	0.129129085	1
TK2078	97	47.16666667	430.9	39	8	70.7550198	119.7396713	21.77036832	0.181814165	-2.459463494	0.219665094	1
TK2079	132	122	668.1333333	97.5	10	109.7275125	162.9447073	56.51031776	0.346806709	-1.527796285	0.426539102	1
TK2080	102	31.5	270.2261905	30.5	57	70.36709885	125.9118193	14.82237843	0.11772031	-3.086564845	0.130562994	1
TK2081	11.5	2	70.16666667	3	2.5	7.869776931	14.81315521	0.926398652	0.062538915	-3.999102004	0.115448813	1
TK2082	17.16666667	5.5	109.75	6.5	2.5	11.88224958	20.98530321	2.779195956	0.132435349	-2.916639844	0.195942729	1
TK2083	28	8	88.30952381	7	7.5	19.13481171	34.56402882	3.705594607	0.107209568	-3.221494425	0.138651505	1
TK2084	10.5	7.833333333	81.33333333	5	4	8.024945308	12.34429601	3.705594607	0.300186791	-1.736067598	0.453166796	1
TK2085	14.5	6.5	135.75	12.7	1	10.03060518	17.28201441	2.779195956	0.160814352	-2.636531925	0.247453904	1
TK2086	21.58333333	10.5	116.25	7.5	2	15.89472224	27.15745122	4.631993259	0.170560677	-2.551643027	0.237909267	1
TK2087	108.25	38	498.2238456	36	17.75	75.45998563	133.3183969	17.60157439	0.132026598	-2.921099492	0.150033843	1
TK2088	39.33333333	9.833333333	140.4019608	11	4	26.38737384	48.14275443	4.631993259	0.096213715	-3.377613627	0.115427929	1
TK2089	35.35	12.84545455	151.7454545	9.225	0.166666667	24.61331363	43.20503603	6.021591237	0.139372439	-2.842982802	0.179480291	1
TK2090	48.85	16.97045455	351.6454545	9.391666667	3.166666667	34.18071949	60.48705044	7.874388541	0.130183047	-2.941386506	0.157813156	1
TK2091	155.1428571	65.65	484.6666667	50.25	14.5	110.9538718	191.3365881	30.57115551	0.15977684	-2.645869789	0.185810712	1
TK2092	83.33333333	49.5	472.4166667	32.33333333	9	62.80881158	102.4576569	23.1599663	0.22604427	-2.145322745	0.28063166	1
TK2093	167.3333333	80.11111111	344.6666667	39	9.5	121.6028447	206.1497433	37.05594607	0.17975257	-2.475915701	0.212836179	1
TK2094	33.5	61.5	820.7	42	1	35.34448232	41.97060643	28.71835821	0.684249303	-0.547406034	0.769893048	1
TK2095	23.5	31.5	403.2	21.45833333	4	22.22434442	29.62631042	14.82237843	0.500311319	-0.999102004	0.618830661	1
TK2096	182.0909091	261.3333333	544.1166667	235.125	5	172.7806057	224.6661873	120.8950241	0.538109564	-0.894028147	0.625502739	1
TK2097	268	628	171.9670996	280.4166667	15	310.8581548	330.827133	290.8891767	0.879278474	-0.185607945	0.894424678	1
TK2098	230.75	293.6555556	558.5166667	202.3	5.5	210.6669198	285.1532378	136.1806018	0.477569895	-1.0662162	0.565500035	1
TK2099	24.5	48	323.75	41.5	2.5	25.92993903	29.62631042	22.23356764	0.750466978	-0.414139503	0.82863049	1
TK2100	109.6428571	225.5	938.4	161.8333333	8.75	120.2351519	135.7872561	104.6830477	0.770934259	-0.375320254	0.822112416	1
TK2101	1480	1273.424242	1995.021429	404.1166667	48	1208.304276	1826.955809	589.6527419	0.322751508	-1.63150426	0.391364839	1
TK2102	156.5	312.5	712.5	147.5	13.5	168.5446037	192.5710177	144.5181897	0.750466978	-0.414139503	0.805072643	1
TK2103	66.5	73.5	541	62	5	57.87455189	81.47235365	34.27675012	0.420716336	-1.249080257	0.516046025	1
TK2104	106	143.0833333	1187.611111	65.95	17.5	98.54352065	130.8495377	66.23750361	0.506211216	-0.982188621	0.598076894	1
TK2105	8	32	61	14	0	12.34890762	9.875436806	14.82237843	1.500933956	0.585860497	0.854819028	1
TK2106	320.5	450.7337662	1029.733838	238.4242424	6	301.9601841	395.0174722	208.902896	0.528844698	-0.919083975	0.614676635	1
TK2107	33.5	335.3333333	659.1666667	378.5	4	98.57119031	41.97060643	155.1717742	3.697153494	1.886414941	0.355071914	1
TK2108	76.5	1050.994048	7788.962302	481.3916667	27.5	290.3195706	93.81664966	486.8224916	5.189084169	2.375479937	0.234254192	1
TK2109	67	89.5	560	97.69444444	3.5	62.19736129	82.70678325	41.68793933	0.504044985	-0.988375597	0.600779064	1
TK2110	48.5	112	2850.533333	101	13.5	55.56547267	59.25262084	51.8783245	0.875544807	-0.191747082	0.902198117	1
TK2111	27.5	44.5	200.5095238	31.61111111	12.22222222	27.47239958	34.56402882	20.38077034	0.589652625	-0.762062807	0.695881402	1
TK2112	426	751.6666667	712.8742424	448.5	15	437.0964515	525.8670099	348.3258931	0.662383999	-0.594260272	0.732620953	1
TK2113	193	626.8333333	862.875	278.8333333	7	264.3354452	238.244913	290.4259774	1.219022785	0.285725092	0.916108922	1
TK2114	84.1	382.5	376.75	114.7	129.5	140.3171145	103.6920865	176.9421425	1.706418962	0.770971902	0.722529632	1
TK2115	2592	3549	2346.75	3599.5	142	2421.767966	3199.641525	1643.894408	0.513774557	-0.960792647	0.597716985	1
TK2116	31.83333333	146.625	374.95	82.25	7	53.79602407	39.50174722	68.09030091	1.72372884	0.785532842	0.727633962	1
TK2117	40.5	47.16666667	403.1666667	35.83333333	3	35.57377618	49.37718403	21.77036832	0.440899349	-1.181478747	0.546002353	1
TK2118	27	42.83333333	361.8333333	31.16666667	4	26.62358512	33.32959922	19.91757102	0.597594075	-0.742762251	0.703937699	1
TK2119	23.5	71.25	680.1666667	38	1.25	31.25673128	29.62631042	32.88715214	1.110065738	0.150645115	0.989361179	1
TK2120	398	412.1	832.8333333	477	7	341.0705517	491.3029811	190.8381223	0.388432657	-1.364263597	0.469203085	1
TK2121	39	170.9	904.9583333	85	8	63.67491958	48.14275443	79.20708474	1.645254528	0.718310793	0.750962404	1
TK2122	46.83333333	145.0428571	1311.652381	87.07142857	4	62.59104675	58.01819124	67.16390226	1.157635232	0.211180735	0.954855704	1
TK2123	35.5	115.25	1193.5	61.03333333	2.5	48.85369406	44.43946563	53.26792248	1.198662534	0.261425546	0.937375004	1
TK2124	829	1638.5	3382.5	2565.5	36	891.0313175	1023.342139	758.7204959	0.7414143	-0.431648153	0.794523007	1
TK2125	87.5	228.8333333	8821.22619	145	4	107.3512253	108.6298049	106.0726456	0.976459875	-0.034367334	0.960320214	1
TK2126	349.7	1360.333333	2872.642857	677.5	48.5	531.0007218	432.0503603	629.9510833	1.458050128	0.544040321	0.808643988	1
TK2127	49.16666667	106.5666667	501.25	74.83333333	2	55.02468916	60.48705044	49.56232788	0.819387415	-0.287382361	0.864149603	1
TK2128	102	126	265	89.5	28	92.13746717	125.9118193	58.36311507	0.463523722	-1.109284922	0.555875391	1
TK2129	92	148.7380952	453.8333333	58.5	0	91.29211142	113.5675233	69.01669956	0.607715107	-0.718532939	0.693054293	1
TKt38	128	175.25	77.16666667	159.9166667	20	119.5334355	158.0069889	81.05988204	0.513014536	-0.962928391	0.603469744	1
TK2130	113	266	351.8333333	61	5	131.3507828	139.4905449	123.2110207	0.883292992	-0.17903603	0.900228502	1
TK2131	69.5	423.875	7505.333333	235.5	12	141.4032931	86.41007205	196.3965142	2.272842847	1.184497934	0.567990354	1
TK2132	9.85	45.6	187.8928571	14.5	0	16.8257325	12.34429601	21.30716899	1.726074049	0.787494358	0.762868262	1
TK2133	33.35	102.9511905	589	65.25	3	44.2228537	40.73617683	47.70953057	1.171183314	0.227966905	0.952397174	1
TKt39	2165.166667	3750.616667	1354.75	3489.083333	188.8333333	2205.000379	2672.540086	1737.460672	0.650115851	-0.621231265	0.72090692	1
TK2134	1287	1482.5	3042.083333	1115	8	1137.586149	1588.710896	686.461401	0.432087048	-1.210606109	0.515056075	1
TK2135	613.5	1707.424242	1953.634524	1200	65	774.3105121	757.9397749	790.6812494	1.04319799	0.061012994	1	1
TK2136	63.5	73	154	222.1428571	2.625	56.40852262	79.00349445	33.81355079	0.428000698	-1.224314944	0.524277999	1
TK2137	77.33333333	129.5333333	108.8742063	68.66666667	9.5	77.63349582	95.05107926	60.21591237	0.633511085	-0.658558231	0.716716456	1
TK2138	108.5	259.1666667	388.125	174.5	6	126.6435112	133.3183969	119.9686254	0.899865497	-0.152218718	0.911281769	1
TK2139	66.5	160.2	240.3809524	105.625	5	77.7921229	81.47235365	74.11189215	0.909656943	-0.136605528	0.921056534	1
TK2140	86	200.2833333	488.8166667	158.2428571	4.833333333	99.40040543	106.1609457	92.63986519	0.872636021	-0.196548068	0.894842866	1
TK2141	33.16666667	132.6666667	220.7333333	79.08333333	0.5	51.17084359	40.73617683	61.60551035	1.512304667	0.596748813	0.802521438	1
TK2142	20.5	37.83333333	88.5	43	0	21.1450832	24.68859202	17.60157439	0.712943629	-0.488140085	0.806780144	1
TK2143	15.5	82.36111111	413.2246753	59.25	4	28.86660917	19.75087361	37.98234473	1.923071631	0.943412501	0.682893731	1
TK2144	17.45833333	38.5	156.5	24.25	1	19.2934388	20.98530321	17.60157439	0.838757211	-0.253674831	0.900473935	1
TK2145	154	268.7095238	1295.816667	232.75	60.5	157.3513886	190.1021585	124.6006187	0.655440315	-0.609463681	0.729896228	1
TK2146	147	277.25	1346.511111	177	20.5	154.8836823	181.4611513	128.3062133	0.707072629	-0.500069682	0.771910208	1
TK2147	512.5333333	1156.05	501.1166667	260.2833333	2.833333333	584.360403	633.2623852	535.4584208	0.845555386	-0.242028836	0.870511091	1
TK2148	97.27777778	184.45	302.5166667	127.3333333	10.29166667	102.4841736	119.7396713	85.22867597	0.711783113	-0.490490389	0.778208371	1
TK2149	382	689.4166667	527.5	865.5	15	395.3482215	471.5521075	319.1443356	0.676795481	-0.563208159	0.744634331	1
TK2150	21.5	25.08333333	277.5416667	7	0	19.36871718	27.15745122	11.57998315	0.426401692	-1.229714932	0.548915087	1
TK2151	283.5	445.4333333	347.1	120.1	12	278.3508533	350.5780066	206.1237	0.587953882	-0.766225097	0.6696217	1
TKt40	79.36666667	139.452381	158.9095238	103.1309524	17.41666667	80.95232238	97.51993846	64.38470631	0.660220949	-0.598979179	0.738586242	1
TK2152	26	89.08333333	545	48.04545455	6	36.65995481	32.09516962	41.22474001	1.284453097	0.36115421	0.90185335	1
TK2153	234	817.3928571	607.4166667	521.125	14	333.6451879	288.8565266	378.4338493	1.310110087	0.389688045	0.872697617	1
TK2154	16.5	40.83333333	97.5	17	3	19.37102299	19.75087361	18.99117236	0.961535815	-0.056587499	0.978424207	1
TK2155	22	37.33333333	168.225	29.0625	2	22.14791314	27.15745122	17.13837506	0.631074504	-0.664117756	0.738754372	1
TK2156	176.1428571	452.8666667	5610.880159	256.0833333	14.5	213.5444522	217.2596097	209.8292946	0.965799832	-0.050203882	0.950698866	1
TK2157	123	402.8944444	1448.483333	127.3333333	11.5	169.2520846	151.8348409	186.6693284	1.229423545	0.29798202	0.912533364	1
TK2158	774.5833333	477.9166667	411.0333333	300.25	6.333333333	589.0461092	956.6829406	221.4092778	0.231434333	-2.111325195	0.277272705	1
TK2159	18	55.2	438.2607843	31	2	23.84784787	22.21973281	25.47596293	1.146546772	0.197295209	0.976819833	1
TK2160	247.5	1063.5	524	460.5	32.33333333	399.4913119	306.138541	492.8440828	1.609872711	0.686946622	0.751678251	1
TK2161	10.33333333	54.75757576	140.1666667	24.75	3.5	18.91012947	12.34429601	25.47596293	2.063784189	1.045292115	0.66377521	1
TK2162	9	19.5	232.5833333	18.5	6.5	10.18692646	11.10986641	9.263986519	0.833852198	-0.26213641	0.925951111	1
TK2163	520	887.2575758	1257.624242	780.0833333	16.83333333	526.3805973	641.9033924	410.8578021	0.64006174	-0.643717022	0.713593804	1
TK2164	275.8333333	443.8333333	5086.366667	573.1666667	18	273.1815353	340.7025698	205.6605007	0.603636482	-0.728248094	0.68342862	1
TK2165	181	210	1168.5	385.7	6	160.3518081	223.4317577	97.27185845	0.435353772	-1.199739873	0.52285168	1
TKt41	2010.358333	8239.733333	2258.792857	2468.05	197	3148.982972	2481.203498	3816.762446	1.538270621	0.621309333	0.776008731	1
TK2166	23	49.08333333	233.4777778	23	1	25.54432389	28.39188082	22.69676697	0.799410476	-0.322991615	0.864755451	1
TK2167	468	1200.666667	1330.509524	529.5	42	567.0077218	577.7130532	556.3023904	0.962938932	-0.054483787	0.946951363	1
TK2168	223	432.5151515	864.825	251.5	17.2	237.9215546	275.277801	200.5653081	0.72859238	-0.456816188	0.787049806	1
TK2169	49.5	156.3666667	1209	67.66666667	6.25	66.99028744	61.72148004	72.25909485	1.170728485	0.227406526	0.947562593	1
TK2170	47.5	140.8333333	476.3333333	75.45238095	7.25	62.2818629	59.25262084	65.31110496	1.102248374	0.140449348	0.983784558	1
TK2171	212.5	325.5	877.5	612	7.5	206.1194281	261.6990754	150.5397809	0.575240018	-0.79776405	0.659047775	1
TK2172	26.25	134.7428571	190.75	59.55882353	4	47.31353931	32.09516962	62.531909	1.948327731	0.962236376	0.663671607	1
TK2173	70	91.76785714	117.9444444	87	5	64.51220502	86.41007205	42.61433799	0.493164014	-1.019860564	0.589906863	1
TK2174	42	152.4833333	138.8333333	106	0.933333333	61.12617039	51.84604323	70.40629754	1.357987865	0.441470587	0.861968949	1
TK2175	34.66666667	115.3333333	592.6666667	56.58333333	39.66666667	48.23647925	43.20503603	53.26792248	1.232910035	0.302067531	0.920998712	1
TK2176	112.1666667	200.3333333	323.5666667	114.125	3	115.4479902	138.2561153	92.63986519	0.670059802	-0.577638236	0.744007216	1
TK2177	409.3333333	1018.7	343.2	561.3333333	23	488.4409099	504.8817067	472.0001131	0.934872678	-0.0971582	0.929646091	1
TK2178	163.5	435.5178571	346.5833333	267.4833333	26.25	202.2006803	202.4464545	201.9549061	0.997571958	-0.003507183	0.970063209	1
TK2179	8	26.33333333	102.3333333	14	2	10.95930964	9.875436806	12.04318247	1.219508839	0.286300215	0.9722491	1
TK2180	65.33333333	123.25	691.5928571	129.35	2.5	68.60572057	80.23792405	56.97351709	0.710057218	-0.493992811	0.78040915	1
TK2181	20.41666667	20.33333333	138.75	24.75	0.75	16.97628927	24.68859202	9.263986519	0.375233489	-1.414139503	0.498103013	1
TK2182	10	17.16666667	43.44444444	12.03333333	0.5	10.10934227	12.34429601	7.874388541	0.637896931	-0.648604757	0.783021769	1
TK2183	9.666666667	17.16666667	28.75	11.5	0.125	10.10934227	12.34429601	7.874388541	0.637896931	-0.648604757	0.783379356	1
TK2184	19.16666667	40.5	73.66666667	46	1.125	20.99106773	23.45416241	18.52797304	0.78996524	-0.340138922	0.863926995	1
TK2185	109.75	308.3373016	2065.87619	117	13	139.2263242	135.7872561	142.6653924	1.050653769	0.071287324	1	1
TK2186	8.5	19	362.0095238	22.66666667	0	9.338112	9.875436806	8.800787193	0.891179536	-0.16621199	0.968393746	1
TK2187	41	117	234.325	33.14285714	2	52.40296738	50.61161363	54.19432113	1.070788249	0.098673212	1	1
TK2188	16.2	40.47619048	195.5	102	2.45	19.13942332	19.75087361	18.52797304	0.938083722	-0.092211408	0.964632878	1
TK2189	9.333333333	21	182.4345238	16.5	0	10.41852613	11.10986641	9.727185845	0.875544807	-0.191747082	0.95201862	1
TK2190	87.5	188.2020202	184.6761905	129.5	3	97.85563907	108.6298049	87.08147328	0.801635181	-0.31898227	0.845940216	1
TK2191	23.14285714	78.5	283.2833333	28.64285714	0	32.26071412	28.39188082	36.12954742	1.272530962	0.34770076	0.910141133	1
TK2192	23	57.22222222	306	32.93452381	1	27.3971212	28.39188082	26.40236158	0.929926473	-0.104811445	0.949608499	1
TK2193	118.8333333	485.8333333	1417.75	184.0833333	27	186.0059974	146.8971225	225.1148724	1.532466182	0.615855237	0.7825964	1
TK2194	71.5	268.4166667	148.9166667	108.5	3	106.5081753	88.87893126	124.1374194	1.396702431	0.482024686	0.840142208	1
TK2195	37.5	113.1666667	116.7833333	49.5	1.5	49.62492433	46.90832483	52.34152383	1.115825901	0.158111946	0.979270067	1
TK2196	33.5	280.9166667	378.2625	64.75	8.333333333	86.06480851	41.97060643	130.1590106	3.101194423	1.632823976	0.428000726	1
TK2197	264.7	501.4166667	398.75	346	12	279.5933533	327.1238442	232.0628623	0.70940369	-0.49532126	0.771619198	1
TK2198	11.5	26.5	244.3928571	17.5	2	13.42816884	14.81315521	12.04318247	0.813005893	-0.298662286	0.89728421	1
TK2199	67	273.5	230.8333333	288	29	104.8116993	82.70678325	126.9166153	1.534536955	0.617803389	0.785343759	1
TK2200	327	344.5	2133	791.3333333	62.66666667	281.4995238	403.6584795	159.3405681	0.39474104	-1.341021574	0.476562056	1
TK2201	150.6666667	280.5833333	736.5	349.5833333	13.14285714	158.2789402	186.3988697	130.1590106	0.698282188	-0.518117922	0.764860281	1
TK2202	110	428.3409091	728.5075758	353.5	19.33333333	167.0182838	135.7872561	198.2493115	1.459999393	0.54596777	0.811284316	1
TK2203	35.83333333	53.83333333	94.225	51	0	34.72611461	44.43946563	25.0127636	0.562850233	-0.829177003	0.667191519	1
TK2204	35	123.0833333	249.8333333	73	11.33333333	50.08927656	43.20503603	56.97351709	1.31867769	0.399091985	0.881457604	1
TK2205	52.5	144.5	320.7833333	66.93333333	5	65.44552109	64.19033924	66.70070293	1.039108123	0.05534578	1	1
TK2206	102	305.4	471.1666667	216	22.83333333	133.5938068	125.9118193	141.2757944	1.122021707	0.166100587	0.967871887	1
TK2207	89.66666667	178.1909091	1537.2	142	6.5	96.77407204	111.0986641	82.44948002	0.742128456	-0.430259169	0.801960222	1
TK2208	30	96.47619048	307.5928571	40.83333333	3.75	40.75001166	37.03288802	44.46713529	1.200747165	0.263932402	0.939213794	1
TK2209	439.625	1298.458333	1828.72619	485.5	64.66666667	572.1908747	543.1490243	601.2327251	1.106938792	0.146575451	0.972247151	1
TK2210	42.64285714	120.6102564	342.3373016	62.2	8.333333333	54.56379564	53.08047283	56.04711844	1.055889585	0.078458979	1	1
TK2211	50.66666667	89.15636724	633.971645	54.91666667	6	52.09032482	62.95590964	41.22474001	0.654819226	-0.610831414	0.739222817	1
TK2212	14	36.21212121	298.2537879	35.39444444	0	16.97859507	17.28201441	16.67517573	0.964886114	-0.051569424	0.984906867	1
TK2213	53.4	177.8666667	676.5246753	102.75	9.333333333	73.93712443	65.42476884	82.44948002	1.260218133	0.333673473	0.90331125	1
TK2214	1141.5	2696.166667	1776.666667	2353.5	76.5	1329.251993	1409.718604	1248.785383	0.885840181	-0.174881657	0.897001868	1
TK2215	19.75	32.5	443.3095238	29.33333333	0.5	19.75548522	24.68859202	14.82237843	0.600373582	-0.736067598	0.715834876	1
TK2216	227.5	520.3666667	462.0833333	449	9	261.1567992	281.449949	240.8636495	0.855795677	-0.224661704	0.879049326	1
TK2217	273	305.4916667	1443.350433	226.5555556	17.2	239.1375377	336.999281	141.2757944	0.419216902	-1.254231212	0.503962713	1
